Loan_ID,Age,Gender,Married,Dependents,Education,Self_Employed,Letter_support_Kebele,ApplicantIncome,CoapplicantIncome,Saving_Amount,Saving_time,Estmation_salary_or_property,Guarantors_marital_status,LoanAmount,Loan_Amount_Term,Credit_History, letter_free_debt ,Property_Area,Loan_Status
515018,32,M,yes ,2,graduate,yes,yes,2200,1958,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
454316,31,M,yes ,1,graduate,yes,yes,1900,2300,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
636030,41,M,yes ,0,graduate,yes,yes,4400,3500,500,twomonth,5000,yes ,5000,1,1,yes,Rural,yes
421064,46,M,yes ,0,graduate,yes,yes,3400,6000,2000,twomonth,50000,yes ,20000,2,0,yes,Rural,yes
443132,38,M,yes ,0,graduate,yes,yes,5400,7500,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
513096,44,M,yes ,0,graduate,yes,yes,2900,5400,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
451635,40,F,yes ,0,graduate,yes,yes,5400,7500,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
731866,43,M,yes ,2,graduate,yes,yes,3400,5626,100,twomonth,5000,yes ,1000,1,0,yes,Rural,yes
738431,38,F,yes ,0,graduate,yes,yes,1700,6481,3800,twomonth,100000,yes ,38000,2,1,yes,Urban ,yes
182446,41,M,yes ,1,graduate,yes,yes,7800,7300,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
532067,42,M,yes ,0,graduate,yes,yes,5200,4000,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
543191,38,M,yes ,2,graduate,yes,yes,5300,5400,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
419146,35,M,yes ,1,graduate,yes,yes,4300,4300,400,twomonth,10000,yes ,4000,1,1,yes,Rural,yes
671955,42,F,yes ,1,graduate,yes,yes,2900,5000,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
355415,41,M,yes ,0,graduate,yes,yes,2700,9000,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
170347,46,M,yes ,2,graduate,yes,yes,3000,5400,1300,twomonth,20000,yes ,13000,2,1,yes,Rural,yes
186914,38,M,yes ,1,graduate,yes,yes,2000,3000,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
397251,44,M,yes ,1,graduate,yes,yes,2800,2500,500,twomonth,10000,yes ,5000,1,1,yes,Rural,yes
544033,37,M,yes ,1,graduate,yes,yes,2600,1924,800,twomonth,10000,yes ,8000,1,1,yes,Rural,yes
513506,37,M,yes ,0,graduate,yes,yes,4300,1600,2600,twomonth,50000,yes ,26000,2,0,yes,Urban ,yes
405902,36,M,yes ,1,graduate,yes,yes,3600,2999,600,twomonth,10000,yes ,6000,1,0,yes,Urban ,yes
170494,44,M,yes ,2,graduate,yes,yes,5500,1958,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
187037,43,M,yes ,3,graduate,yes,yes,6500,2300,300,twomonth,10000,yes ,3000,1,0,yes,Rural,yes
405986,41,M,yes ,1,graduate,yes,yes,1900,3500,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
417074,40,M,yes ,2,graduate,yes,yes,2400,6000,1500,twomonth,10000,yes ,15000,2,0,yes,Rural,yes
635054,42,M,yes ,1,graduate,yes,yes,3000,7500,400,twomonth,20000,yes ,4000,1,1,yes,Urban ,yes
453792,45,M,yes ,0,graduate,yes,yes,2600,5400,2000,twomonth,50000,yes ,20000,2,0,yes,Rural,yes
640578,42,M,yes ,1,graduate,yes,yes,2900,7500,400,twomonth,10000,yes ,4000,1,1,yes,Rural,yes
453036,40,F,yes ,2,graduate,yes,yes,3000,5400,2800,twomonth,50000,yes ,28000,2,0,yes,Rural,yes
434264,43,M,yes ,2,graduate,yes,yes,4500,8017,400,twomonth,10000,yes ,4000,1,1,yes,Rural,yes
395970,38,F,yes ,2,graduate,yes,yes,3450,6193,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
406839,41,M,yes ,1,graduate,yes,yes,4609,10150,400,twomonth,10000,yes ,4000,1,1,yes,Rural,yes
439966,42,M,yes ,0,graduate,yes,yes,0,2344,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
435813,38,M,yes ,1,graduate,yes,yes,2000,4609,500,twomonth,10000,yes ,5000,1,0,yes,Rural,yes
388221,35,M,yes ,1,graduate,yes,yes,4300,0,80,twomonth,10000,yes ,800,1,0,yes,Rural,yes
683055,42,M,yes ,1,graduate,yes,yes,3000,2799,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
410705,41,M,yes ,0,graduate,yes,yes,5000,3934,15000,twomonth,200000,yes ,150000,3,1,yes,Rural,yes
157060,46,M,yes ,2,graduate,yes,yes,5600,1958,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
515006,38,M,yes ,1,graduate,yes,yes,4700,6169,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
490368,44,M,yes ,1,graduate,yes,yes,4800,1338,400,twomonth,10000,yes ,4000,1,1,yes,Rural,yes
723450,32,M,yes ,0,graduate,yes,yes,5200,2344,1200,twomonth,20000,yes ,12000,1,1,yes,Rural,yes
726714,33,M,yes ,3,graduate,yes,yes,4800,2799,1500,twomonth,20000,yes ,15000,2,0,yes,Rural,yes
408163,45,M,yes ,2,graduate,yes,yes,6700,4609,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
668178,50,M,yes ,1,graduate,yes,yes,5400,3200,400,twomonth,10000,yes ,4000,1,1,yes,Rural,yes
631781,44,M,yes ,0,graduate,yes,yes,3000,1958,5000,twomonth,100000,yes ,50000,3,0,yes,Rural,yes
189712,46,F,yes ,0,graduate,yes,yes,6700,2344,2800,twomonth,50000,yes ,28000,2,1,yes,Rural,yes
542444,47,M,yes ,0,graduate,yes,yes,4500,5358,500,twomonth,10000,yes ,5000,1,0,yes,Rural,yes
633903,42,M,yes ,0,graduate,yes,yes,6700,1338,300,twomonth,10000,yes ,3000,1,1,yes,Rural,yes
660730,39,M,yes ,0,graduate,yes,yes,3000,1624,2800,twomonth,50000,yes ,28000,2,2,yes,Rural,yes
424361,39,M,yes ,0,graduate,yes,yes,3200,2799,5000,twomonth,100000,yes ,50000,3,1,yes,Rural,yes
641517,36,M,yes ,0,graduate,yes,yes,4000,4851,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
412687,45,M,yes ,0,graduate,yes,yes,4500,4609,4000,twomonth,100000,yes ,40000,3,2,yes,Rural,yes
631158,44,M,yes ,0,graduate,yes,yes,4000,2799,400,twomonth,10000,yes ,4000,1,1,yes,Rural,yes
455906,56,M,yes ,0,graduate,yes,yes,3300,3400,2000,twomonth,50000,yes ,20000,2,1,yes,Rural,yes
725286,48,M,yes ,0,graduate,yes,yes,3900,3700,500,twomonth,10000,yes ,5000,1,1,yes,Rural,yes
636370,46,M,yes ,0,graduate,yes,yes,3600,4081,4000,twomonth,100000,yes ,40000,3,1,yes,Rural,yes
419414,43,M,yes ,0,graduate,yes,yes,8600,3200,10000,twomonth,200000,yes ,100000,3,2,yes,Rural,yes
730848,38,M,yes ,0,graduate,yes,yes,5400,5358,250,twomonth,5000,yes ,2500,1,1,yes,Rural,yes
453900,44,M,yes ,0,graduate,yes,yes,3700,6193,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
417256,32,M,yes ,0,graduate,yes,yes,4500,7071,500,twomonth,10000,yes ,5000,1,0,yes,Rural,yes
512431,33,M,yes ,0,graduate,yes,yes,8000,8017,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
360806,45,M,yes ,0,graduate,yes,yes,1600,9056,1000,twomonth,10000,yes ,10000,1,1,yes,Rural,yes
162401,50,M,yes ,0,graduate,yes,yes,3000,10150,1300,twomonth,10000,yes ,13000,1,1,yes,Rural,yes
410524,44,M,yes ,0,graduate,yes,yes,3000,11305,1000,twomonth,10000,yes ,10000,1,1,yes,Rural,yes
447960,46,M,yes ,0,graduate,yes,yes,4500,12579,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
427821,47,M,yes ,0,graduate,yes,yes,3000,13926,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
677365,42,M,yes ,1,graduate,yes,yes,2900,15396,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
458062,39,M,yes ,0,graduate,yes,yes,7000,7071,3000,twomonth,100000,yes ,30000,3,2,yes,Rural,yes
733819,39,M,yes ,2,graduate,yes,yes,6000,6193,300,twomonth,5000,yes ,3000,1,1,yes,Rural,yes
673916,36,M,yes ,0,graduate,yes,yes,3400,5358,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
1572207,45,M,yes ,2,graduate,yes,yes,3000,8017,4900,twomonth,100000,yes ,49000,3,2,yes,Rural,yes
439981,44,M,yes ,0,graduate,yes,yes,2800,9056,1800,twomonth,50000,yes ,18000,2,1,yes,Rural,yes
540005,56,M,yes ,3,graduate,yes,yes,3000,10150,500,twomonth,10000,yes ,5000,1,0,yes,Rural,yes
671073,48,M,yes ,2,graduate,yes,yes,5000,11305,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
496528,46,M,yes ,1,graduate,yes,yes,4000,2344,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
730843,43,M,yes ,2,graduate,yes,yes,2000,2799,500,twomonth,10000,yes ,5000,1,0,yes,Rural,yes
516265,46,M,yes ,2,graduate,yes,yes,1500,3333,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
439507,38,M,yes ,2,graduate,yes,yes,1600,6169,3000,twomonth,100000,yes ,30000,3,0,yes,Rural,yes
447754,44,M,yes ,0,graduate,yes,yes,1900,12579,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
635172,37,M,yes ,2,graduate,yes,yes,1500,3334,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
632460,37,M,yes ,0,graduate,yes,yes,1800,3934,2000,twomonth,50000,yes ,20000,2,1,yes,Rural,yes
447368,36,M,yes ,1,graduate,yes,yes,4500,7600,2400,twomonth,50000,yes ,24000,2,1,yes,Rural,yes
386934,44,M,yes ,0,graduate,yes,yes,1500,8700,300,twomonth,5000,yes ,3000,1,1,yes,Rural,yes
529214,43,M,yes ,0,graduate,yes,yes,1000,7071,550,twomonth,10000,yes ,5500,1,1,yes,Rural,yes
154042,41,M,yes ,0,graduate,yes,yes,3000,4081,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
658095,40,M,yes ,0,graduate,yes,yes,3600,6193,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
540393,42,M,yes ,1,graduate,yes,yes,1570,8017,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
531930,45,M,yes ,0,graduate,yes,yes,3800,9056,2000,twomonth,50000,yes ,20000,2,1,yes,Rural,yes
716636,42,M,yes ,2,graduate,yes,yes,3100,6193,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
469438,40,M,yes ,1,graduate,yes,yes,4700,9056,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
540399,43,M,yes ,0,graduate,yes,yes,1200,10150,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
679992,38,M,yes ,0,graduate,yes,yes,1800,11350,1700,twomonth,20000,yes ,17000,2,1,yes,Rural,yes
472460,41,M,yes ,2,graduate,yes,yes,2700,12579,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
439620,42,M,yes ,0,graduate,yes,yes,2900,2799,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
256636,38,M,yes ,2,graduate,yes,yes,7600,15396,500,twomonth,10000,yes ,5000,1,0,yes,Rural,yes
653021,35,M,yes ,1,graduate,yes,yes,4300,16979,500,twomonth,10000,yes ,5000,1,0,yes,Urban ,yes
408080,38,M,yes ,0,graduate,yes,yes,2780,1100,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
453811,35,M,yes ,1,graduate,yes,yes,3343,1958,800,twomonth,10000,yes ,8000,1,1,yes,Urban ,yes
755286,42,M,yes ,0,graduate,yes,yes,7800,2900,700,twomonth,10000,yes ,7000,1,1,yes,Urban ,yes
712493,41,M,yes ,3,graduate,yes,yes,2600,3994,1500,twomonth,20000,yes ,15000,2,0,yes,Urban ,yes
455228,46,M,yes ,0,graduate,yes,yes,5400,1791,1382,twomonth,20000,yes ,13819,2,1,yes,Rural,yes
702310,38,M,yes ,0,graduate,yes,yes,3300,2245,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
201597,44,M,yes ,0,graduate,yes,yes,3000,4081,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
513541,40,M,yes ,0,graduate,yes,yes,14007,3000,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
652989,43,M,yes ,0,graduate,yes,yes,7900,4609,500,twomonth,10000,yes ,5000,1,0,yes,Rural,yes
415068,38,M,yes ,0,graduate,yes,yes,8900,4600,1500,twomonth,20000,yes ,15000,1,1,yes,Urban ,yes
467483,41,M,yes ,0,graduate,yes,yes,13720,4609,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
448969,42,M,yes ,0,graduate,yes,yes,13720,10160,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
463154,38,M,yes ,0,graduate,yes,yes,4609,7071,420,twomonth,14007,yes ,4200,1,1,yes,Urban ,yes
423973,35,M,yes ,0,graduate,yes,yes,5358,12051,1000,twomonth,14007,yes ,10000,1,1,yes,Urban ,yes
273730,42,M,yes ,0,graduate,yes,yes,1958,12529,500,twomonth,14007,yes ,5000,1,1,yes,Urban ,yes
434894,41,M,yes ,1,graduate,yes,yes,3333,8017,500,twomonth,13720,yes ,5000,1,1,yes,Rural,yes
725356,46,M,yes ,0,graduate,yes,yes,1853,6193,400,twomonth,13720,yes ,4000,1,0,yes,Rural,yes
446903,38,M,yes ,0,graduate,yes,yes,0,15445,3700,twomonth,4609,yes ,37000,3,2,yes,Rural,yes
428684,44,M,yes ,0,graduate,yes,yes,8017,8017,600,twomonth,4609,yes ,6000,1,1,yes,Rural,yes
665381,37,M,yes ,0,graduate,yes,yes,6193,3930,800,twomonth,1624,yes ,8000,1,1,yes,Rural,yes
437190,37,M,yes ,0,graduate,yes,yes,5358,3934,1500,twomonth,3333,yes ,15000,2,1,yes,Rural,yes
472213,39,M,yes ,0,graduate,yes,yes,5358,15445,400,twomonth,1853,yes ,4000,1,1,yes,Rural,yes
439402,39,M,yes ,2,graduate,yes,yes,4423,15445,1500,twomonth,0,yes ,15000,2,0,yes,Rural,yes
444187,44,M,yes ,1,graduate,yes,yes,3354,15445,500,twomonth,8017,yes ,5000,1,1,yes,Rural,yes
244854,42,M,yes ,2,graduate,yes,yes,3354,1847,500,twomonth,6193,yes ,5000,1,0,yes,Rural,yes
692106,42,M,yes ,0,graduate,yes,yes,0,5232,400,twomonth,5358,yes ,4000,1,1,yes,Urban ,yes
165407,47,M,yes ,0,graduate,yes,yes,1847,3333,3500,twomonth,0,yes ,35000,3,0,yes,Urban ,yes
464904,45,M,yes ,1,graduate,yes,yes,5232,3333,1500,twomonth,4423,yes ,15000,2,1,yes,Urban ,yes
446939,46,M,yes ,2,graduate,yes,yes,3333,1853,400,twomonth,3354,yes ,4000,1,0,yes,Urban ,yes
414977,38,M,yes ,0,graduate,yes,yes,3333,1853,500,twomonth,3354,yes ,5000,1,1,yes,Urban ,yes
419324,39,M,yes ,3,graduate,yes,yes,1853,4567,400,twomonth,0,yes ,4000,1,0,yes,Urban ,yes
697330,37,M,yes ,0,graduate,yes,yes,1853,5133,400,twomonth,1847,yes ,4000,1,0,yes,Urban ,yes
449060,37,M,yes ,1,graduate,yes,yes,4609,3333,1500,twomonth,5232,yes ,15000,2,1,yes,Urban ,yes
663404,39,M,yes ,0,graduate,yes,yes,10160,5133,420,twomonth,0,yes ,4200,1,1,yes,Urban ,yes
257736,36,M,yes ,0,graduate,yes,yes,7071,5358,1500,twomonth,3333,yes ,15000,2,1,yes,Urban ,yes
431195,34,M,yes ,0,graduate,yes,yes,12051,6193,1000,twomonth,1853,yes ,10000,1,1,yes,Urban ,yes
419359,36,M,yes ,1,graduate,yes,yes,12529,6193,800,twomonth,1853,yes ,8000,1,1,yes,Urban ,yes
539992,38,M,yes ,3,graduate,yes,yes,8017,7071,400,twomonth,4609,yes ,4000,1,0,yes,Urban ,yes
729066,34,M,yes ,0,graduate,yes,yes,6193,8017,1500,twomonth,10160,yes ,15000,2,1,yes,Rural,yes
436806,36,M,yes ,0,graduate,yes,yes,15445,9056,3150,twomonth,7071,yes ,31500,3,1,yes,Rural,yes
642150,37,M,yes ,2,graduate,yes,yes,8017,3333,150,twomonth,12051,yes ,1500,1,0,yes,Rural,yes
642733,38,M,yes ,0,graduate,yes,yes,3930,1958,9264,twomonth,12529,yes ,92640,3,0,yes,Rural,yes
632110,39,M,yes ,3,graduate,yes,yes,3934,7071,5000,twomonth,8017,yes ,50000,3,2,yes,Rural,yes
629335,34,M,yes ,3,graduate,yes,yes,15445,2799,2000,twomonth,6193,yes ,20000,2,1,yes,Rural,yes
419637,45,M,yes ,0,graduate,yes,yes,15445,2799,2800,twomonth,15445,yes ,28000,3,1,yes,Rural,yes
254590,43,M,yes ,0,graduate,yes,yes,15445,7071,400,twomonth,8017,yes ,4000,1,0,yes,Urban ,yes
458192,42,M,yes ,1,notgraduate,yes,yes,8017,4609,500,twomonth,3930,yes ,5000,1,0,yes,Urban ,yes
730483,40,M,yes ,3,notgraduate,yes,yes,7341,5358,600,twomonth,3934,yes ,6000,1,0,yes,Urban ,yes
640574,43,M,yes ,3,notgraduate,yes,yes,7341,6193,2600,twomonth,15445,yes ,26000,2,1,yes,Urban ,yes
435397,44,M,yes ,0,notgraduate,yes,yes,8017,1958,2000,twomonth,15445,yes ,20000,2,1,yes,Urban ,yes
629802,46,M,yes ,1,notgraduate,yes,yes,7341,3394,280,twomonth,15445,yes ,2800,1,0,yes,Urban ,yes
640352,45,M,yes ,2,notgraduate,yes,yes,5358,4609,2800,twomonth,8017,yes ,28000,2,1,yes,Urban ,yes
632972,43,M,yes ,0,notgraduate,yes,yes,5358,3394,10000,twomonth,7341,yes ,100000,3,1,yes,Urban ,yes
271931,46,M,yes ,1,notgraduate,yes,yes,1993,6193,5000,twomonth,7341,yes ,50000,3,0,yes,Urban ,yes
246445,43,M,yes ,0,graduate,yes,yes,1624,3394,1500,twomonth,8017,yes ,15000,2,1,yes,Urban ,yes
458291,47,M,yes ,2,graduate,yes,yes,1624,3394,1500,twomonth,7341,yes ,15000,2,1,yes,Rural,yes
170247,46,F,yes ,0,graduate,yes,yes,1999,4851,600,twomonth,5358,yes ,6000,1,1,yes,Rural,yes
543177,43,M,yes ,0,graduate,yes,yes,5358,2799,2000,twomonth,5358,yes ,20000,2,1,yes,Rural,yes
432797,42,M,yes ,0,graduate,yes,yes,12579,7071,400,twomonth,1993,yes ,4000,1,0,yes,Rural,yes
426176,47,F,yes ,0,notgraduate,yes,yes,7000,7071,500,twomonth,1624,yes ,5000,1,0,yes,Rural,yes
187312,34,M,yes ,2,notgraduate,yes,yes,5600,5133,400,twomonth,1624,yes ,4000,1,0,yes,Urban ,yes
430003,35,M,yes ,2,notgraduate,yes,yes,5000,5358,1000,twomonth,1999,yes ,10000,1,1,yes,Rural,yes
444560,36,F,yes ,0,notgraduate,yes,yes,3200,4609,400,twomonth,5358,yes ,4000,1,0,yes,Urban ,yes
162787,39,M,yes ,0,notgraduate,yes,yes,3000,3394,600,twomonth,12579,yes ,6000,1,0,yes,Rural,yes
633156,37,M,yes ,0,notgraduate,yes,yes,2500,4851,1500,twomonth,8017,yes ,15000,2,1,yes,Urban ,yes
399339,38,M,yes ,0,notgraduate,yes,yes,4600,2799,2800,twomonth,4609,yes ,28000,2,2,yes,Rural,yes
652107,34,M,yes ,0,notgraduate,yes,yes,3300,3333,1500,twomonth,15445,yes ,15000,2,1,yes,Urban ,yes
419607,35,M,yes ,0,graduate,yes,yes,3600,3394,1000,twomonth,15445,yes ,10000,1,1,yes,Rural,yes
494133,34,F,yes ,0,graduate,yes,yes,15445,15445,400,twomonth,15445,yes ,4000,1,0,yes,Urban ,yes
699453,45,M,yes ,2,graduate,yes,yes,15445,2799,200,twomonth,15445,yes ,2000,1,0,yes,Rural,yes
623259,42,M,yes ,0,graduate,yes,yes,15445,3333,7500,twomonth,15445,yes ,75000,3,2,yes,Urban ,yes
437205,36,M,yes ,1,graduate,yes,yes,10000,3394,8000,twomonth,15445,yes ,80000,3,2,yes,Rural,yes
256312,31,M,yes ,0,graduate,yes,yes,6700,5133,400,twomonth,15445,yes ,4000,1,1,yes,Urban ,yes
665392,36,M,yes ,1,graduate,yes,yes,12000,3333,1000,twomonth,15445,yes ,10000,1,1,yes,Rural,yes
534464,39,M,yes ,1,graduate,yes,yes,9700,15445,1500,twomonth,15445,yes ,15000,2,1,yes,Urban ,yes
154292,40,M,yes ,2,graduate,yes,yes,12500,4851,1200,twomonth,15445,yes ,12000,1,1,yes,Urban ,yes
413875,43,M,yes ,0,graduate,yes,yes,7800,5133,700,twomonth,10000,yes ,7000,1,0,yes,Rural,yes
529721,42,M,yes ,2,graduate,yes,yes,9000,4567,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
436770,33,M,yes ,3,graduate,yes,yes,8900,15445,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
513352,31,M,yes ,0,graduate,yes,yes,14000,15445,300,twomonth,10000,yes ,3000,1,0,yes,Urban ,yes
532918,30,M,yes ,0,graduate,yes,yes,15700,3394,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
653016,32,M,yes ,0,graduate,yes,yes,13400,2799,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
737471,31,M,yes ,1,graduate,yes,yes,6800,3333,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
721910,29,M,yes ,0,graduate,yes,yes,0,4851,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
181923,32,M,yes ,1,graduate,yes,yes,9000,2799,2900,twomonth,50000,yes ,29000,2,2,yes,Rural,yes
447866,33,M,yes ,0,graduate,yes,yes,10000,3333,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
192266,31,M,yes ,1,graduate,yes,yes,15400,5133,400,twomonth,10000,yes ,4000,1,1,yes,Rural,yes
438657,27,M,yes ,0,graduate,yes,yes,8500,5358,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
631954,29,M,yes ,0,graduate,yes,yes,0,15445,400,twomonth,10000,yes ,4000,1,1,yes,Rural,yes
443593,30,M,yes ,1,graduate,yes,yes,17000,15445,2000,twomonth,50000,yes ,20000,2,1,yes,Urban ,yes
421140,31,M,yes ,0,graduate,yes,yes,12000,6193,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
437035,31,M,yes ,0,graduate,yes,yes,13500,7071,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
431334,33,M,yes ,2,graduate,yes,yes,17600,8017,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
442515,33,M,yes ,0,graduate,yes,yes,7000,9056,1000,twomonth,20000,yes ,10000,1,0,yes,Urban ,yes
325075,33,M,yes ,0,graduate,yes,yes,7800,10150,500,twomonth,5000,yes ,5000,1,1,yes,Urban ,yes
534094,29,M,yes ,3,graduate,yes,yes,9000,11305,1000,twomonth,10000,yes ,10000,1,1,yes,Urban ,yes
692809,28,M,yes ,0,graduate,yes,yes,6700,12579,2000,twomonth,50000,yes ,20000,2,0,yes,Rural,yes
633446,34,M,yes ,1,graduate,yes,yes,10000,13926,1382,twomonth,20000,yes ,13819,2,1,yes,Rural,yes
413359,37,M,yes ,0,graduate,yes,yes,10000,15396,2000,twomonth,50000,yes ,20000,2,1,yes,Rural,yes
459693,63,M,yes ,0,graduate,yes,yes,20000,7071,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
178669,36,M,yes ,0,graduate,yes,yes,16000,6193,800,twomonth,10000,yes ,8000,1,1,yes,Rural,yes
755119,34,M,yes ,0,graduate,yes,yes,8000,5358,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
439602,37,M,yes ,0,graduate,yes,yes,8400,8017,3000,twomonth,100000,yes ,30000,2,1,yes,Rural,yes
393120,36,M,yes ,0,graduate,yes,yes,9500,9056,500,twomonth,10000,yes ,5000,1,0,yes,Rural,yes
660747,28,F,yes ,3,graduate,yes,yes,7800,10150,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
304453,29,M,yes ,0,graduate,yes,yes,9800,11305,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
673211,35,M,yes ,2,graduate,yes,yes,10000,2344,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
455720,59,M,yes ,0,graduate,yes,yes,20000,2799,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
641753,43,M,yes ,2,graduate,yes,yes,9000,3333,500,twomonth,5000,yes ,5000,1,1,yes,Urban ,yes
419267,36,F,yes ,2,graduate,yes,yes,11000,6169,6000,twomonth,100000,yes ,60000,3,1,yes,Urban ,yes
187142,38,M,yes ,0,graduate,yes,yes,12500,12579,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
534746,66,M,yes ,0,graduate,yes,yes,8900,3334,500,twomonth,10000,yes ,5000,1,0,yes,Urban ,yes
730774,39,M,yes ,0,graduate,yes,yes,12700,3934,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
676363,45,M,yes ,2,graduate,yes,yes,13800,7600,3200,twomonth,100000,yes ,32000,3,2,yes,Urban ,yes
447330,43,F,yes ,0,graduate,yes,yes,14000,8700,3531,twomonth,100000,yes ,35312,3,2,yes,Urban ,yes
154076,44,M,yes ,2,graduate,yes,yes,15000,7071,300,twomonth,5000,yes ,3000,1,0,yes,Urban ,yes
435448,42,M,yes ,1,graduate,yes,yes,19000,4081,1000,twomonth,20000,yes ,10000,1,1,yes,Rural,yes
731340,42,F,yes ,0,graduate,yes,yes,5600,6193,350,twomonth,10000,yes ,3500,1,1,yes,Rural,yes
642084,43,M,yes ,0,graduate,yes,yes,7800,7071,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
406465,46,M,yes ,0,graduate,yes,yes,9000,8017,15000,twomonth,200000,yes ,150000,3,2,yes,Rural,yes
642132,29,F,yes ,0,graduate,yes,yes,12300,2799,200,twomonth,5000,yes ,2000,1,1,yes,Rural,yes
632075,45,M,yes ,0,graduate,yes,yes,12000,3394,2000,twomonth,50000,yes ,20000,2,1,yes,Rural,yes
632016,34,M,yes ,2,graduate,yes,yes,5900,9056,2800,twomonth,50000,yes ,28000,2,2,yes,Rural,yes
413461,43,F,yes ,0,graduate,yes,yes,7000,10150,2000,twomonth,50000,yes ,20000,2,2,yes,Rural,yes
629971,27,F,yes ,3,graduate,yes,yes,8000,11305,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
447921,29,F,yes ,1,graduate,yes,yes,6900,2344,2800,twomonth,50000,yes ,28000,2,0,yes,Rural,yes
525882,30,F,yes ,1,graduate,yes,yes,8900,2799,400,twomonth,10000,yes ,4000,1,0,yes,Rural,yes
652961,45,F,yes ,0,graduate,yes,yes,7800,3333,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
452099,47,F,yes ,0,graduate,yes,yes,4500,6169,1500,twomonth,20000,yes ,15000,2,1,yes,Rural,yes
406801,49,F,yes ,0,graduate,yes,yes,7800,12579,700,twomonth,10000,yes ,7000,1,0,yes,Urban ,yes
330894,50,M,yes ,0,notgraduate,yes,yes,9000,3334,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
